clientnum,attrition_flag,customer_age,gender,dependent_count,education_level,marital_status,income_category,card_category,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,avg_open_to_buy,total_amt_chng_q4_q1,total_trans_amt,total_trans_ct,total_ct_chng_q4_q1,avg_utilization_ratio,naive_bayes_classifier_attrition_flag_card_category_contacts_count_12_mon_dependent_count_education_level_months_inactive_12_mon_1,naive_bayes_classifier_attrition_flag_card_category_contacts_count_12_mon_dependent_count_education_level_months_inactive_12_mon_2,log_credit_limit,log_total_trans_amt,log_avg_utilization_ratio,log_total_trans_ct
717721458,-1.0,45,M,4,College,Divorced,$60K - $80K,Blue,40,5,1,0,10408.0,1186,9222.0,1.689,2560,42,1.211,0.114,2.0715e-05,0.99998,9.250426095515468,7.848153086199526,0.10795714150509228,3.7612001156935624
711112683,-1.0,63,F,1,College,Married,Unknown,Blue,36,6,2,3,3967.0,1568,2399.0,1.236,1657,29,1.231,0.395,0.0001747,0.99983,8.286017468404763,7.4133673356952405,0.33289441527332897,3.4011973816621555
715674483,-1.0,39,F,2,Post-Graduate,Single,Less than $40K,Blue,27,4,2,2,6205.0,2517,3688.0,0.939,1204,19,0.727,0.406,0.00013393,0.99987,8.733271845008325,7.094234845924755,0.3407487933884732,2.995732273553991
789322833,-1.0,48,F,5,High School,Married,Less than $40K,Blue,38,1,3,3,8025.0,0,8025.0,0.654,673,18,0.8,0.0,0.99672,0.00328187,8.990441550826862,6.513230110912307,0.0,2.9444389791664403
789968058,-1.0,51,M,1,Unknown,Single,$120K +,Blue,42,6,2,3,9036.0,2327,6709.0,0.649,1131,18,0.636,0.258,0.00019751,0.9998,9.109082539901955,7.0317412587631285,0.2295231582782488,2.9444389791664403
709919283,-1.0,54,M,4,Graduate,Married,$80K - $120K,Blue,34,2,3,2,14926.0,2517,12409.0,1.996,1576,25,1.5,0.169,0.00018864,0.99981,9.61092693263324,7.3632795869630385,0.15614868248993136,3.258096538021482
718744008,-1.0,59,F,1,Graduate,Single,Less than $40K,Blue,36,3,2,3,6335.0,1128,5207.0,0.397,1217,20,0.667,0.178,0.00017969,0.99982,8.754002933494261,7.1049654482698426,0.16381808522939498,3.044522437723423
767712558,-1.0,59,M,1,College,Single,$60K - $80K,Blue,53,2,3,3,14979.0,0,14979.0,0.71,530,10,1.0,0.0,0.99639,0.00360825,9.61447125707121,6.274762021241939,0.0,2.3978952727983707
712950783,-1.0,48,F,4,Uneducated,Married,Less than $40K,Blue,38,3,2,3,2732.0,0,2732.0,0.76,739,16,0.455,0.0,0.99518,0.00481999,7.913155185928068,6.606650186198215,0.0,2.833213344056216
716104983,-1.0,41,F,2,Graduate,Single,Less than $40K,Blue,32,6,3,2,2250.0,2117,133.0,1.162,1617,31,2.875,0.941,0.00017987,0.99982,7.719129840906732,7.388946097618437,0.6632033041868732,3.4657359027997265
818839983,-1.0,55,M,2,Graduate,Married,$120K +,Blue,50,3,2,0,10916.0,1536,9380.0,1.317,1592,34,1.0,0.141,4.1986e-05,0.99996,9.29807648628027,7.373374309910049,0.13190507087993858,3.5553480614894135
772288758,-1.0,47,F,4,Graduate,Married,Unknown,Blue,36,4,1,3,5349.0,1228,4121.0,0.728,1343,30,1.308,0.23,9.7154e-05,0.9999,8.584851839890053,7.203405521083095,0.20701416938432615,3.4339872044851463
712350858,-1.0,41,M,2,High School,Married,$80K - $120K,Blue,24,4,1,3,9366.0,1104,8262.0,0.572,1303,39,0.625,0.118,9.0056e-05,0.99991,9.14494815320913,7.1731917424865985,0.11154137473290741,3.6888794541139363
711009708,-1.0,40,M,3,High School,Single,$80K - $120K,Blue,28,5,1,0,21617.0,0,21617.0,1.047,1351,22,0.467,0.0,2.0494e-05,0.99998,9.981281579976148,7.20934025660291,0.0,3.1354942159291497
712720158,-1.0,68,M,1,Graduate,Married,Unknown,Blue,56,5,2,3,13860.0,1652,12208.0,1.255,1910,32,1.909,0.119,0.00017969,0.99982,9.536834420213353,7.555381944240273,0.11243542932978817,3.4965075614664802
712215258,-1.0,50,F,1,Graduate,Single,$40K - $60K,Silver,31,2,2,3,18386.0,0,18386.0,0.868,1298,22,0.571,0.0,0.00016236,0.99984,9.819399172153842,7.1693500166706,0.0,3.1354942159291497
773827008,-1.0,47,M,4,Uneducated,Single,$60K - $80K,Blue,41,6,2,2,2405.0,1540,865.0,0.469,1087,29,1.231,0.64,0.00012274,0.99988,7.785720896534624,6.992096427415888,0.49469624183610705,3.4011973816621555
795232683,-1.0,53,F,1,College,Married,Less than $40K,Blue,47,4,2,3,2154.0,930,1224.0,2.121,1439,26,1.364,0.432,0.0001747,0.99983,7.675546002537848,7.272398392570047,0.35907206853845386,3.295836866004329
713786508,-1.0,42,F,5,Unknown,Married,$40K - $60K,Blue,36,3,3,3,2038.0,0,2038.0,0.786,1238,28,0.75,0.0,0.00034328,0.99966,7.620214770574455,7.122059881629142,0.0,3.367295829986474
713539833,-1.0,48,F,4,High School,Single,$40K - $60K,Blue,38,6,1,3,8135.0,0,8135.0,1.373,1716,29,0.812,0.0,9.4447e-05,0.99991,9.004053937728395,7.448333860897476,0.0,3.4011973816621555
712454058,-1.0,49,M,1,Doctorate,Married,$120K +,Blue,38,6,1,3,9364.0,618,8746.0,0.554,1099,27,0.8,0.066,0.00012583,0.99987,9.144734614878189,7.003065458786462,0.0639133257436528,3.332204510175204
718803333,-1.0,43,F,4,Graduate,Divorced,Less than $40K,Blue,34,2,3,1,3195.0,1954,1241.0,0.971,1285,29,0.706,0.612,0.00011377,0.99989,8.069655306886165,7.1592919047975645,0.47747564408443655,3.4011973816621555
720253908,-1.0,56,M,0,High School,Married,$80K - $120K,Blue,43,5,2,1,2852.0,1024,1828.0,1.009,1651,28,1.0,0.359,5.7261e-05,0.99994,7.9561263512135,7.409741954080923,0.30674913516900665,3.367295829986474
714133158,-1.0,59,F,1,College,Single,Unknown,Blue,36,2,3,3,4224.0,1305,2919.0,0.852,1152,31,0.824,0.309,0.00027607,0.99972,8.348774539791274,7.050122520269059,0.26926348692776286,3.4657359027997265
713187033,-1.0,46,M,1,Uneducated,Married,$60K - $80K,Blue,36,3,2,2,20459.0,2071,18388.0,1.248,1767,38,2.167,0.101,0.00010985,0.99989,9.926227039505617,7.477604243197589,0.09621885774054292,3.6635616461296463
714791208,-1.0,47,F,4,Unknown,Divorced,Less than $40K,Blue,41,6,5,3,3482.0,2114,1368.0,0.508,1039,24,0.263,0.607,0.00038948,0.99961,8.155649270366002,6.946975992135418,0.47436908675537554,3.2188758248682006
772426383,-1.0,50,F,4,Uneducated,Married,$40K - $60K,Blue,40,5,2,3,3065.0,1570,1495.0,1.077,1130,28,1.333,0.512,0.00020643,0.99979,8.028129059431759,7.030857476116121,0.4134332777573413,3.367295829986474
710975883,-1.0,51,F,3,Uneducated,Married,Less than $40K,Blue,43,3,1,2,2185.0,1761,424.0,0.682,1645,30,0.429,0.806,5.8763e-05,0.99994,7.689828668736484,7.406103381237015,0.5911144549947938,3.4339872044851463
714264408,-1.0,47,F,3,Uneducated,Married,Less than $40K,Blue,36,4,1,0,1611.0,746,865.0,0.993,1413,29,0.706,0.463,2.1676e-05,0.99998,7.385230923066573,7.254177846456518,0.38048912203798724,3.4011973816621555
715827858,-1.0,58,F,4,Uneducated,Married,Less than $40K,Blue,47,3,3,3,2822.0,2173,649.0,1.456,1218,23,2.286,0.77,0.0003262,0.99967,7.945555428253489,7.105786129481271,0.5709795465857378,3.1780538303479458
709531908,-1.0,53,M,3,High School,Married,$60K - $80K,Blue,47,5,2,2,1438.3,0,1438.3,0.776,2184,53,0.828,0.0,0.00011482,0.99989,7.271912163268625,7.68937110752969,0.0,3.9889840465642745
716493408,-1.0,45,F,4,Uneducated,Divorced,Unknown,Blue,36,4,3,3,15875.0,1719,14156.0,0.86,1592,37,1.467,0.108,0.0003262,0.99967,9.672563813902956,7.373374309910049,0.10255658832509207,3.6375861597263857
714141108,-1.0,52,F,1,High School,Married,Less than $40K,Blue,45,6,3,3,6703.0,893,5810.0,0.567,1388,28,0.75,0.133,0.00027604,0.99972,8.810459642161918,7.236339342754344,0.12486898204586927,3.367295829986474
708953883,-1.0,53,M,2,Unknown,Married,$80K - $120K,Blue,36,2,2,1,3212.0,0,3212.0,0.713,757,20,0.25,0.0,0.98692,0.01308,8.074960359115858,6.630683385642372,0.0,3.044522437723423
820353558,-1.0,41,F,3,High School,Married,$40K - $60K,Blue,36,4,1,2,9797.0,1434,8363.0,0.644,1503,34,0.478,0.146,5.5559e-05,0.99994,9.18993356219852,7.315883504509785,0.13627761829254784,3.5553480614894135
714964758,-1.0,45,F,5,Graduate,Divorced,$40K - $60K,Blue,36,5,2,2,10400.0,1777,8623.0,0.791,1105,28,0.867,0.171,0.00011751,0.99988,9.249657234353133,7.00850518208228,0.1578580846155803,3.367295829986474
717296808,-1.0,67,F,1,Graduate,Married,Less than $40K,Blue,56,4,3,2,3006.0,2517,489.0,2.053,1661,32,1.0,0.837,0.00016883,0.99983,8.008698182988528,7.415776975415394,0.6081338062329886,3.4965075614664802
712977183,-1.0,57,F,2,Uneducated,Single,$40K - $60K,Silver,36,6,3,0,19482.0,1072,18410.0,0.706,1421,22,1.444,0.055,6.1645e-05,0.99994,9.877297569445886,7.259819610363186,0.05354076692802982,3.1354942159291497
710829108,-1.0,59,F,1,Uneducated,Married,$40K - $60K,Blue,36,4,2,3,3356.0,985,2371.0,0.35,999,28,0.556,0.294,0.00018475,0.99982,8.118802996980035,6.907755278982137,0.2577381960787088,3.367295829986474
779562633,-1.0,45,M,2,Uneducated,Married,$40K - $60K,Blue,34,3,2,1,5771.0,2248,3523.0,1.791,1387,18,0.8,0.39,7.0576e-05,0.99993,8.660773919893762,7.23561914106675,0.3293037471426004,2.9444389791664403
715315833,-1.0,51,M,3,Graduate,Married,$80K - $120K,Blue,36,6,2,3,11106.0,2107,8999.0,0.948,1243,24,1.0,0.19,0.00019864,0.9998,9.31533081916712,7.126087273299125,0.17395330712343804,3.2188758248682006
815500983,-1.0,59,F,1,Uneducated,Married,Less than $40K,Blue,54,5,3,0,2890.0,2001,889.0,1.334,1860,36,1.0,0.692,6.4038e-05,0.99994,7.969357742016346,7.528869256642251,0.5259112611840315,3.6109179126442243
719360583,-1.0,53,M,1,Graduate,Married,$60K - $80K,Blue,45,6,2,2,3380.0,1701,1679.0,0.747,1502,25,1.273,0.503,0.00010684,0.99989,8.125926802707886,7.315218389752975,0.40746311077083747,3.258096538021482
709701558,-1.0,47,M,3,Graduate,Married,$60K - $80K,Blue,36,2,1,2,21331.0,1251,20080.0,0.949,1460,50,1.083,0.059,5.7151e-05,0.99994,9.967963571720492,7.2868764117507,0.05732506661926941,3.9318256327243257
721148358,-1.0,49,F,3,Uneducated,Single,Unknown,Blue,38,6,2,1,12860.0,0,12860.0,0.646,1348,27,0.286,0.0,7.3235e-05,0.99993,9.461954755266087,7.207118856207756,0.0,3.332204510175204
779862408,-1.0,49,M,3,Post-Graduate,Single,$80K - $120K,Blue,33,3,1,0,6278.0,462,5816.0,1.161,1087,33,0.941,0.074,2.4806e-05,0.99998,8.744966011114109,6.992096427415888,0.07138999608667293,3.5263605246161616
812627208,-1.0,60,F,0,College,Single,Less than $40K,Blue,55,5,1,3,1438.3,738,700.3,0.782,1226,33,0.571,0.513,7.7286e-05,0.99992,7.271912163268625,7.112327444710911,0.4140944348062189,3.5263605246161616
711033408,-1.0,50,F,2,High School,Married,Less than $40K,Blue,36,5,1,2,9355.0,1626,7729.0,0.701,1230,28,0.867,0.174,5.3542e-05,0.99995,9.143773127704069,7.115582126184454,0.1604167214059047,3.367295829986474
779956608,-1.0,41,F,2,Post-Graduate,Married,Unknown,Blue,31,6,1,3,20758.0,0,20758.0,0.688,1555,32,0.684,0.0,0.000109,0.99989,9.940735166562794,7.349873704738337,0.0,3.4965075614664802
780376683,-1.0,57,M,1,Graduate,Married,$80K - $120K,Blue,47,5,3,1,14612.0,1976,12636.0,1.768,1827,24,3.0,0.135,0.00010182,0.9999,9.589666822474653,7.510977752014095,0.126632650933366,3.2188758248682006
714454758,-1.0,57,F,3,Graduate,Married,Less than $40K,Blue,47,4,2,3,6347.0,1594,4753.0,0.896,1771,37,0.762,0.251,0.00019864,0.9998,8.7558950816463,7.4798641311650265,0.22394323148477407,3.6375861597263857
780466533,-1.0,54,M,3,Doctorate,Married,$120K +,Blue,41,3,3,0,21592.0,1676,19916.0,1.097,1873,52,0.529,0.078,9.9638e-05,0.9999,9.980124467074832,7.535830462798367,0.07510747248680541,3.970291913552122
715735233,-1.0,51,F,5,Post-Graduate,Married,Less than $40K,Blue,44,5,1,1,3449.0,1598,1851.0,0.971,1679,42,0.556,0.463,4.0349e-05,0.99996,8.146129510025405,7.426549072397305,0.38048912203798724,3.7612001156935624
720476733,-1.0,47,F,3,High School,Married,Less than $40K,Blue,34,2,1,2,6028.0,799,5229.0,0.819,1002,22,0.571,0.133,5.5559e-05,0.99994,8.704336438489406,6.910750787961936,0.12486898204586927,3.1354942159291497
715872333,-1.0,41,M,0,High School,Unknown,$120K +,Blue,36,3,2,3,18214.0,1998,16216.0,0.829,1344,21,1.1,0.11,0.0001597,0.99984,9.810000709442663,7.20414929203594,0.10436001532424277,3.091042453358316
712375758,-1.0,53,M,3,Uneducated,Married,$80K - $120K,Blue,43,3,3,1,16393.0,1423,14970.0,1.642,1461,42,0.75,0.087,0.00011574,0.99988,9.704670693212975,7.2875606403097235,0.08342160813907239,3.7612001156935624
708868233,-1.0,68,M,0,High School,Married,Less than $40K,Blue,52,1,3,2,1438.3,900,538.3,0.743,760,21,0.615,0.626,0.99338,0.00662,7.271912163268625,6.634633357861686,0.48612301112561884,3.091042453358316
718030083,-1.0,59,M,1,College,Married,$60K - $80K,Blue,36,4,1,2,7871.0,1687,6184.0,1.242,1428,22,1.444,0.214,5.0261e-05,0.99995,8.971067438732089,7.264730177929867,0.19392069263730652,3.1354942159291497
720707283,-1.0,48,M,4,Unknown,Married,$80K - $120K,Blue,36,5,3,0,5288.0,866,4422.0,0.869,1777,42,0.75,0.164,7.6492e-05,0.99992,8.57338447106598,7.48324441607385,0.1518623493092461,3.7612001156935624
771698658,-1.0,44,M,5,Graduate,Married,$60K - $80K,Blue,32,4,5,3,11376.0,2006,9370.0,0.619,1302,27,0.8,0.176,0.00034882,0.99965,9.339349052539717,7.172424577124845,0.16211884947643518,3.332204510175204
748326258,-1.0,48,M,3,College,Married,$80K - $120K,Blue,41,4,5,3,12302.0,1632,10670.0,1.509,1483,41,0.519,0.133,0.00034086,0.99966,9.41759841406017,7.302496423727326,0.12486898204586927,3.7376696182833684
711441333,-1.0,43,F,1,High School,Divorced,Less than $40K,Silver,35,3,2,2,10514.0,1580,8934.0,0.504,1229,27,0.8,0.15,9.3844e-05,0.99991,9.2605580881368,7.114769448366463,0.1397619423751587,3.332204510175204
719808558,-1.0,55,F,2,Graduate,Married,Less than $40K,Blue,43,2,4,3,1438.3,0,1438.3,0.707,886,27,0.421,0.0,0.99727,0.00272694,7.271912163268625,6.787844982309579,0.0,3.332204510175204
711551958,-1.0,59,M,2,Post-Graduate,Married,$60K - $80K,Blue,46,3,3,3,1438.3,0,1438.3,0.688,844,24,0.5,0.0,0.9972,0.00280059,7.271912163268625,6.739336627357174,0.0,3.2188758248682006
809164083,-1.0,63,M,1,Graduate,Married,$40K - $60K,Blue,56,2,1,2,2619.0,1779,840.0,1.259,1450,37,0.947,0.679,5.1697e-05,0.99995,7.8709295967551425,7.280008252884188,0.5181983780954038,3.6375861597263857
715999608,-1.0,53,F,2,High School,Married,Less than $40K,Blue,36,4,1,2,2377.0,1649,728.0,0.93,1378,26,1.167,0.694,5.3542e-05,0.99995,7.774015077250727,7.229113877793302,0.5270925962298626,3.295836866004329
805543158,-1.0,52,M,3,Graduate,Married,$120K +,Blue,47,5,3,3,11086.0,2207,8879.0,0.869,1523,40,1.105,0.199,0.0003139,0.99969,9.313528529772352,7.329093736246592,0.1814878760453772,3.713572066704308
709752183,-1.0,48,M,3,High School,Single,$60K - $80K,Blue,36,4,2,2,11432.0,2517,8915.0,0.615,1374,37,0.762,0.22,0.00011482,0.99989,9.34425918954197,7.226209010100671,0.1988508587451652,3.6375861597263857
716479233,-1.0,43,M,4,High School,Married,$40K - $60K,Blue,36,5,3,2,13258.0,1721,11537.0,0.908,1080,21,1.333,0.13,0.00018339,0.99982,9.49243184611472,6.985641817639208,0.12221763272424921,3.091042453358316
713837058,-1.0,48,M,2,College,Single,Less than $40K,Blue,36,3,2,3,2571.0,1955,616.0,0.531,1234,24,0.714,0.76,0.00018612,0.99981,7.85243908535751,7.118826249062078,0.5653138090500605,3.2188758248682006
718876683,-1.0,43,F,4,Graduate,Single,Less than $40K,Blue,31,5,2,0,5781.0,1168,4613.0,0.638,1600,32,0.455,0.202,4.4033e-05,0.99996,8.662504922576291,7.3783837129967145,0.18398683611301586,3.4965075614664802
770746908,-1.0,44,M,4,Unknown,Married,$60K - $80K,Blue,30,5,1,2,7872.0,2509,5363.0,0.971,1155,32,0.882,0.319,6.3492e-05,0.99994,8.971194463184467,7.052721049232323,0.2768738737351776,3.4965075614664802
803043933,-1.0,44,F,3,Uneducated,Divorced,Less than $40K,Silver,38,4,1,3,11127.0,1835,9292.0,2.368,1546,25,1.273,0.165,8.9305e-05,0.99991,9.31721973360328,7.344072850573066,0.1527210870176639,3.258096538021482
758076408,-1.0,50,M,2,Unknown,Single,$40K - $60K,Blue,43,2,1,3,1857.0,1603,254.0,0.579,1590,43,1.263,0.863,0.00010183,0.9999,7.527255919373784,7.372118028337787,0.6221880916194514,3.784189633918261
714606558,-1.0,60,F,1,Uneducated,Married,Less than $40K,Blue,36,5,1,0,1913.0,1272,641.0,1.008,1448,22,1.0,0.665,1.9607e-05,0.99998,7.5569505720129,7.278628942320682,0.5098251234324072,3.1354942159291497
778425408,-1.0,44,M,4,Graduate,Single,$80K - $120K,Blue,24,5,3,0,3839.0,2295,1544.0,0.569,1271,24,0.714,0.598,6.9589e-05,0.99993,8.253227645581772,7.148345743900068,0.4687528473440829,3.2188758248682006
714171108,-1.0,48,F,3,Graduate,Divorced,$40K - $60K,Blue,39,6,2,3,2115.0,1141,974.0,0.616,1223,20,0.538,0.539,0.00019864,0.9998,7.65728279297819,7.1098794630722715,0.4311328548567422,3.044522437723423
719662458,-1.0,44,F,2,Graduate,Divorced,Less than $40K,Blue,27,5,2,2,1438.3,679,759.3,0.859,1117,29,1.071,0.472,0.00011382,0.99989,7.271912163268625,7.0192966537150445,0.38662202030668447,3.4011973816621555
769425858,-1.0,45,M,3,College,Single,$60K - $80K,Blue,32,4,1,2,1438.3,0,1438.3,0.81,1468,26,0.625,0.0,5.5564e-05,0.99994,7.271912163268625,7.292337176173877,0.0,3.295836866004329
711297483,-1.0,47,F,2,Uneducated,Divorced,Less than $40K,Silver,34,6,4,2,13878.0,2222,11656.0,0.853,1658,38,0.357,0.16,0.00020195,0.9998,9.53813218535584,7.413970290190444,0.1484200051182733,3.6635616461296463
788900883,-1.0,51,F,2,Graduate,Married,Less than $40K,Blue,36,3,1,3,3106.0,1304,1802.0,0.604,1368,38,0.407,0.42,9.2637e-05,0.99991,8.041412909393047,7.221835825288449,0.3506568716131694,3.6635616461296463
772336458,-1.0,60,F,1,Uneducated,Married,$40K - $60K,Blue,50,4,4,3,1438.3,1025,413.3,0.838,702,12,0.714,0.713,0.99717,0.00282527,7.271912163268625,6.555356891810665,0.5382462193419828,2.5649493574615367
708711483,-1.0,57,M,2,Unknown,Married,$80K - $120K,Blue,46,2,3,0,18871.0,1740,17131.0,1.727,1516,21,2.0,0.092,7.2936e-05,0.99993,9.845434621087511,7.324489979348532,0.0880108773227133,3.091042453358316
717906783,-1.0,41,M,5,Graduate,Single,$120K +,Blue,29,5,2,2,5207.0,1748,3459.0,1.073,1310,26,1.0,0.336,0.00011751,0.99988,8.557951183888406,7.1785454837637,0.289680075114454,3.295836866004329
719437908,-1.0,44,M,3,Post-Graduate,Divorced,$80K - $120K,Blue,36,6,2,2,17965.0,1644,16321.0,0.921,1767,50,0.923,0.092,0.00013897,0.99986,9.796236361789152,7.477604243197589,0.0880108773227133,3.9318256327243257
769433508,-1.0,43,M,1,College,Single,$60K - $80K,Blue,37,6,3,3,2733.0,1819,914.0,0.767,933,25,0.923,0.666,0.00027607,0.99972,7.913521017283895,6.839476438228843,0.510425543744651,3.258096538021482
790096533,-1.0,55,M,2,College,Married,$60K - $80K,Blue,48,4,3,2,8863.0,1301,7562.0,1.207,1512,27,1.455,0.147,0.00017488,0.99983,9.089753408987065,7.321849713788356,0.13714983814723364,3.332204510175204
720997383,-1.0,52,M,1,Uneducated,Married,$80K - $120K,Blue,36,2,3,3,1857.0,1833,24.0,0.723,829,17,0.7,0.987,0.99659,0.00341249,7.527255919373784,6.721425700790643,0.6866259635696798,2.8903717578961645
709930758,-1.0,41,M,2,Uneducated,Married,$40K - $60K,Blue,30,5,3,3,11107.0,1222,9885.0,0.538,1506,33,0.941,0.11,0.00031104,0.99969,9.31542084842669,7.317876198626496,0.10436001532424277,3.5263605246161616
789830058,-1.0,44,M,4,Unknown,Single,$80K - $120K,Blue,34,4,1,2,21573.0,1585,19988.0,0.621,1384,36,2.273,0.073,6.3492e-05,0.99994,9.979244164935375,7.233455418621439,0.07045846364856141,3.6109179126442243
710299608,-1.0,53,F,2,Unknown,Married,Less than $40K,Blue,33,2,3,3,2859.0,2517,342.0,0.993,817,30,0.667,0.88,0.997,0.00299743,7.958576903813898,6.706862336602747,0.6312717768418579,3.4339872044851463
710741208,-1.0,39,M,2,High School,Single,$80K - $120K,Blue,36,4,2,2,5269.0,1475,3794.0,1.148,2094,25,0.667,0.28,0.00011065,0.99989,8.569785641535407,7.647308832356238,0.2468600779315258,3.258096538021482
821797008,-1.0,49,M,5,College,Married,$40K - $60K,Blue,45,2,2,3,1438.3,0,1438.3,0.734,815,21,0.615,0.0,0.99482,0.00518,7.271912163268625,6.704414354964107,0.0,3.091042453358316
708874533,-1.0,45,F,2,College,Married,Less than $40K,Blue,36,1,3,2,3387.0,0,3387.0,0.789,510,24,0.6,0.0,0.99432,0.00568,8.127995055771946,6.236369590203704,0.0,3.2188758248682006
715341858,-1.0,54,M,2,Graduate,Married,$80K - $120K,Blue,46,6,2,3,1982.0,1289,693.0,0.939,1377,49,0.69,0.65,0.00019143,0.99981,7.592366128519796,7.228388451573604,0.5007752879124893,3.912023005428146
793636308,-1.0,49,M,3,Uneducated,Single,$80K - $120K,Blue,43,2,2,2,4645.0,1650,2995.0,0.912,1193,33,0.65,0.355,0.00012144,0.99988,8.443761913330354,7.085064293952548,0.3038014543316642,3.5263605246161616
713779908,-1.0,46,F,3,Doctorate,Single,Unknown,Blue,36,6,3,2,2189.0,1666,523.0,0.343,1287,36,0.636,0.761,0.00027008,0.99973,7.691656822810547,7.160845906664299,0.5658818295140691,3.6109179126442243
712125258,-1.0,46,M,4,High School,Married,$120K +,Blue,30,3,3,3,2442.0,0,2442.0,0.98,701,19,0.727,0.0,0.99677,0.00323086,7.8009820712577405,6.553933404025811,0.0,2.995732273553991
709703433,-1.0,47,M,3,Graduate,Married,$60K - $80K,Blue,38,4,1,2,21304.0,1532,19772.0,1.018,1770,25,0.923,0.072,5.7151e-05,0.99994,9.966697065934012,7.479299637782834,0.06952606264861023,3.258096538021482
721022433,-1.0,44,M,2,Doctorate,Single,$60K - $80K,Blue,36,5,1,2,7577.0,2480,5097.0,0.435,1409,35,0.167,0.327,7.9702e-05,0.99992,8.933004591578547,7.251344983372214,0.2829207553500705,3.58351893845611
710103558,-1.0,50,M,3,Post-Graduate,Single,$120K +,Blue,31,4,1,2,3234.0,1486,1748.0,0.868,1354,28,0.647,0.459,6.7249e-05,0.99993,8.081784206935001,7.2115567333138015,0.3777512695406486,3.367295829986474
719731458,-1.0,56,M,3,Unknown,Unknown,$40K - $60K,Blue,46,6,3,4,2910.0,709,2201.0,0.538,1192,27,0.588,0.244,0.00058851,0.99941,7.976251943745623,7.084226422097916,0.2183319943169877,3.332204510175204
772390908,-1.0,59,M,0,High School,Single,$40K - $60K,Blue,48,2,4,3,3616.0,1054,2562.0,0.616,687,17,0.545,0.291,0.99673,0.00326713,8.193400231952097,6.5337888379333435,0.25541711186450544,2.8903717578961645
709485033,-1.0,55,F,2,High School,Married,Less than $40K,Blue,36,4,3,3,2358.0,1152,1206.0,0.969,1737,26,1.6,0.489,0.00029408,0.99971,7.765993079407675,7.460490305825338,0.3981047537018719,3.295836866004329
715432608,-1.0,43,M,4,Unknown,Single,$60K - $80K,Blue,36,4,1,0,22322.0,953,21369.0,0.769,1348,34,1.125,0.043,2.342e-05,0.99998,10.01337281606537,7.207118856207756,0.042101176018635396,3.5553480614894135
799471833,-1.0,45,M,1,Uneducated,Single,$120K +,Blue,39,4,2,2,3133.0,1510,1623.0,0.609,1435,38,0.462,0.482,0.00010985,0.99989,8.050065422915965,7.269616749608169,0.39339252687389514,3.6635616461296463
714187533,-1.0,45,F,2,Uneducated,Single,$40K - $60K,Blue,35,2,3,0,3540.0,849,2691.0,0.456,1321,28,0.75,0.24,6.8225e-05,0.99993,8.172164452111904,7.186901020411631,0.2151113796169455,3.367295829986474
